EPOCHS;OPTIM;RESIDUAL;AUGMENTED;DROPOUT;BATCH_NORM;ACC_TRAIN;ACC_TEST;TEST_F1;ERROR_TRAIN;ERROR_TEST
10;ADAM,0.0009,WD=0.0001;False;False;0.2;False;75.2240002155304;68.91999840736389;0.6892;0.7084247469902039;0.8971423506736755
11;ADAM,0.0009,WD=0.0001;False;False;0.2;False;77.13000178337097;69.69000101089478;0.6969;0.6618679761886597;0.8823100328445435
12;ADAM,0.0009,WD=0.0001;False;False;0.2;False;78.15399765968323;69.02999877929688;0.6903;0.6214571595191956;0.9126470685005188
13;ADAM,0.0009,WD=0.0001;False;False;0.2;False;79.721999168396;68.33999752998352;0.6834;0.5832324028015137;0.9476413130760193
14;ADAM,0.0009,WD=0.0001;False;False;0.2;False;81.06799721717834;69.51000094413757;0.6951;0.5474514365196228;0.9363335371017456
15;ADAM,0.0009,WD=0.0001;False;False;0.2;False;82.17200040817261;69.95999813079834;0.6996;0.5124914646148682;0.9491451382637024
1;ADAM,0.0009,WD=0.0001;False;False;0.4;False;24.580000340938568;36.10000014305115;361;2.0057191848754883;1.6866613626480103
2;ADAM,0.0009,WD=0.0001;False;False;0.4;False;43.37800145149231;47.35000133514404;0.4734999999999999;1.5473699569702148;1.4319992065429688
3;ADAM,0.0009,WD=0.0001;False;False;0.4;False;48.63600134849548;50.31999945640564;0.5032;1.4214105606079102;1.3762342929840088
4;ADAM,0.0009,WD=0.0001;False;False;0.4;False;52.0799994468689;54.80999946594238;0.5481;1.3402291536331177;1.2728328704833984
5;ADAM,0.0009,WD=0.0001;False;False;0.4;False;55.44800162315369;56.449997425079346;0.5645;1.2518917322158813;1.2227715253829956
6;ADAM,0.0009,WD=0.0001;False;False;0.4;False;57.70599842071533;59.28000211715698;0.5928;1.1888874769210815;1.1532012224197388
7;ADAM,0.0009,WD=0.0001;False;False;0.4;False;59.431999921798706;60.46000123023987;0.6046;1.139120101928711;1.1264197826385498
8;ADAM,0.0009,WD=0.0001;False;False;0.4;False;61.23800277709961;60.53000092506409;0.6053;1.099016547203064;1.1146059036254883
9;ADAM,0.0009,WD=0.0001;False;False;0.4;False;62.19000220298767;60.339999198913574;0.6034;1.0663400888442993;1.1194260120391846
10;ADAM,0.0009,WD=0.0001;False;False;0.4;False;63.14200162887573;60.57000160217285;0.6057;1.0429880619049072;1.113690972328186
11;ADAM,0.0009,WD=0.0001;False;False;0.4;False;64.0179991722107;60.329997539520264;0.6033;1.019213318824768;1.147810459136963
12;ADAM,0.0009,WD=0.0001;False;False;0.4;False;64.95400071144104;63.22000026702881;0.6322;0.9940499067306519;1.052858591079712
13;ADAM,0.0009,WD=0.0001;False;False;0.4;False;65.60400128364563;63.58000040054321;0.6358;0.9763674139976501;1.0496106147766113
14;ADAM,0.0009,WD=0.0001;False;False;0.4;False;66.457998752594;64.44000005722046;0.6444;0.9555673599243164;1.0160259008407593
15;ADAM,0.0009,WD=0.0001;False;False;0.4;False;67.0960009098053;63.62000107765198;0.6362;0.9365435242652893;1.035056233406067
1;ADAM,0.0009,WD=0.0001;False;False;0.5;False;38.73000144958496;51.87000036239624;0.5187;1.6745405197143555;1.3149949312210083
2;ADAM,0.0009,WD=0.0001;False;False;0.5;False;55.664002895355225;59.42000150680542;0.5942;1.2397514581680298;1.1345453262329102
3;ADAM,0.0009,WD=0.0001;False;False;0.5;False;61.041998863220215;61.58999800682068;0.6159;1.0940744876861572;1.0726438760757446
4;ADAM,0.0009,WD=0.0001;False;False;0.5;False;64.71999883651733;64.92000222206116;0.6492;0.9973019361495972;0.9932839274406433
5;ADAM,0.0009,WD=0.0001;False;False;0.5;False;67.55800247192383;65.1199996471405;0.6512;0.917718768119812;0.9665082693099976
6;ADAM,0.0009,WD=0.0001;False;False;0.5;False;70.03399729728699;67.97000169754028;0.6797;0.849651038646698;0.9106886982917786
7;ADAM,0.0009,WD=0.0001;False;False;0.5;False;72.41399884223938;68.54000091552734;0.6854;0.788699746131897;0.9177343249320984
8;ADAM,0.0009,WD=0.0001;False;False;0.5;False;74.1919994354248;69.88000273704529;0.6988;0.7389017939567566;0.8670600652694702
9;ADAM,0.0009,WD=0.0001;False;False;0.5;False;76.14399790763855;69.91999745368958;0.6992;0.6852617859840393;0.8572313785552979
10;ADAM,0.0009,WD=0.0001;False;False;0.5;False;78.02199721336365;71.61999940872192;0.7162;0.6311242580413818;0.8276427984237671
11;ADAM,0.0009,WD=0.0001;False;False;0.5;False;79.448002576828;71.45000100135803;0.7145;0.5914560556411743;0.8550118207931519
12;ADAM,0.0009,WD=0.0001;False;False;0.5;False;80.68600296974182;69.26000118255615;0.6926;0.551565408706665;0.9173774123191833
13;ADAM,0.0009,WD=0.0001;False;False;0.5;False;82.5380027294159;70.95000147819519;0.7095;0.5016581416130066;0.8848937749862671
14;ADAM,0.0009,WD=0.0001;False;False;0.5;False;83.85000228881836;70.24999856948853;0.7025;0.46353763341903687;0.9266420602798462
15;ADAM,0.0009,WD=0.0001;False;False;0.5;False;84.96800065040588;71.0099995136261;0.7101;0.426656037569046;0.9340695738792419
1;ADAM,0.0009,WD=0.0001;False;False;0.75;False;39.53799903392792;51.179999113082886;0.5118;1.6639894247055054;1.3411684036254883
2;ADAM,0.0009,WD=0.0001;False;False;0.75;False;54.90599870681763;57.70000219345093;577;1.2604775428771973;1.1724655628204346
3;ADAM,0.0009,WD=0.0001;False;False;0.75;False;60.14599800109863;59.17999744415283;0.5918;1.1188993453979492;1.136175274848938
