EPOCHS,OPTIM,RESIDUAL,AUGMENTED,DROPOUT,BATCH_NORM,ACC_TRAIN,ACC_TEST,TEST_F1,ERROR_TRAIN,ERROR_TEST
9,"ADAM,0.0008,WD=0.0001",True,True,False,False,47.78999984264374,53.49000096321106,0.5349,1.4497101306915283,1.2957077026367188
10,"ADAM,0.0008,WD=0.0001",True,True,False,False,48.62799942493439,52.89999842643738,0.529,1.4326800107955933,1.3074613809585571
11,"ADAM,0.0008,WD=0.0001",True,True,False,False,48.7419992685318,53.609997034072876,0.5361,1.4228217601776123,1.2967654466629028
12,"ADAM,0.0008,WD=0.0001",True,True,False,False,49.29400086402893,54.659998416900635,0.5466,1.4050202369689941,1.2840005159378052
13,"ADAM,0.0008,WD=0.0001",True,True,False,False,50.26199817657471,51.829999685287476,0.5183,1.3898508548736572,1.3366295099258423
14,"ADAM,0.0008,WD=0.0001",True,True,False,False,50.58000087738037,54.589998722076416,0.5459,1.3751224279403687,1.2821509838104248
15,"ADAM,0.0008,WD=0.0001",True,True,False,False,51.065999269485474,54.80999946594238,0.5481,1.3654000759124756,1.255719780921936
1,"ADAM,0.0008,WD=0.0001",True,True,True,True,26.49799883365631,40.880000591278076,0.4088,2.020473003387451,1.6542854309082031
2,"ADAM,0.0008,WD=0.0001",True,True,True,True,36.239999532699585,40.41000008583069,0.4041,1.7565401792526245,1.6080020666122437
3,"ADAM,0.0008,WD=0.0001",True,True,True,True,39.01999890804291,46.619999408721924,0.4662,1.6792491674423218,1.4910072088241577
4,"ADAM,0.0008,WD=0.0001",True,True,True,True,41.3239985704422,47.769999504089355,0.4777,1.6301770210266113,1.441878318786621
5,"ADAM,0.0008,WD=0.0001",True,True,True,True,42.61600077152252,50.22000074386597,0.5022,1.5893919467926025,1.390953540802002
6,"ADAM,0.0008,WD=0.0001",True,True,True,True,43.7720000743866,50.300002098083496,0.503,1.561405897140503,1.3955705165863037
7,"ADAM,0.0008,WD=0.0001",True,True,True,True,44.901999831199646,50.08999705314636,0.5009,1.5291318893432617,1.380345344543457
8,"ADAM,0.0008,WD=0.0001",True,True,True,True,45.8840012550354,49.84000027179718,0.4984,1.506712794303894,1.3878728151321411
9,"ADAM,0.0008,WD=0.0001",True,True,True,True,46.619999408721924,52.60999798774719,0.5261,1.4825087785720825,1.326870083808899
10,"ADAM,0.0008,WD=0.0001",True,True,True,True,47.5380003452301,48.75999987125397,0.4876,1.4640487432479858,1.4545540809631348
11,"ADAM,0.0008,WD=0.0001",True,True,True,True,47.916001081466675,54.6500027179718,0.5465,1.4506564140319824,1.2853375673294067
12,"ADAM,0.0008,WD=0.0001",True,True,True,True,48.194000124931335,53.25999855995178,0.5326,1.4397132396697998,1.2932441234588623
13,"ADAM,0.0008,WD=0.0001",True,True,True,True,48.791998624801636,52.35000252723694,0.5235,1.4241392612457275,1.3340733051300049
14,"ADAM,0.0008,WD=0.0001",True,True,True,True,49.33600127696991,54.86000180244446,0.5486,1.4171062707901,1.2691090106964111
15,"ADAM,0.0008,WD=0.0001",True,True,True,True,49.69199895858765,53.689998388290405,0.5369,1.4030836820602417,1.3154505491256714
1,"ADAM,0.0008,WD=0.0001",True,True,True,False,30.842000246047974,38.04999887943268,0.3805,1.8902976512908936,1.682893991470337
2,"ADAM,0.0008,WD=0.0001",True,True,True,False,38.960000872612,47.42000102996826,0.4742,1.6786701679229736,1.4347805976867676
3,"ADAM,0.0008,WD=0.0001",True,True,True,False,41.30600094795227,45.95000147819519,0.4595,1.615880012512207,1.488204002380371
4,"ADAM,0.0008,WD=0.0001",True,True,True,False,43.233999609947205,47.96999990940094,0.4797,1.5708096027374268,1.4305648803710938
5,"ADAM,0.0008,WD=0.0001",True,True,True,False,44.67200040817261,50.52000284194946,0.5052,1.5307537317276,1.346158742904663
6,"ADAM,0.0008,WD=0.0001",True,True,True,False,46.14599943161011,51.020002365112305,0.5102,1.5008355379104614,1.347306728363037
7,"ADAM,0.0008,WD=0.0001",True,True,True,False,46.90000116825104,52.24999785423279,0.5225,1.46780264377594,1.309952974319458
8,"ADAM,0.0008,WD=0.0001",True,True,True,False,47.81799912452698,50.929999351501465,0.5093,1.4423136711120605,1.383978009223938
9,"ADAM,0.0008,WD=0.0001",True,True,True,False,48.73400032520294,53.47999930381775,0.5348,1.425580620765686,1.3104462623596191
10,"ADAM,0.0008,WD=0.0001",True,True,True,False,49.432000517845154,52.85000205039978,0.5285,1.4000695943832397,1.2836936712265015
11,"ADAM,0.0008,WD=0.0001",True,True,True,False,49.59799945354462,56.859999895095825,0.5686,1.3946959972381592,1.2179588079452515
12,"ADAM,0.0008,WD=0.0001",True,True,True,False,50.651997327804565,53.43000292778015,0.5343,1.378829836845398,1.296118974685669
13,"ADAM,0.0008,WD=0.0001",True,True,True,False,51.26199722290039,57.60999917984009,0.5761,1.354227900505066,1.19332754611969
14,"ADAM,0.0008,WD=0.0001",True,True,True,False,51.59199833869934,51.69000029563904,0.5169,1.351693034172058,1.3486337661743164
15,"ADAM,0.0008,WD=0.0001",True,True,True,False,51.972001791000366,58.090001344680786,0.5809,1.3402022123336792,1.1834871768951416
1,"ADAM,0.0005,WD=0",False,False,False,True,45.40599882602692,58.49999785423279,0.585,1.5393613576889038,1.1692559719085693
2,"ADAM,0.0005,WD=0",False,False,False,True,62.45800256729126,65.88000059127808,0.6588,1.0689053535461426,0.97914719581604
3,"ADAM,0.0005,WD=0",False,False,False,True,68.81399750709534,67.79000163078308,0.6779,0.8971053957939148,0.9287827014923096
4,"ADAM,0.0005,WD=0",False,False,False,True,72.27799892425537,71.78000211715698,0.7178,0.7918329834938049,0.8146267533302307
5,"ADAM,0.0005,WD=0",False,False,False,True,76.11600160598755,73.54000210762024,0.7354000000000002,0.6835570931434631,0.7587573528289795
6,"ADAM,0.0005,WD=0",False,False,False,True,78.99799942970276,73.82000088691711,0.7382,0.5999256372451782,0.7621321082115173
7,"ADAM,0.0005,WD=0",False,False,False,True,82.05199837684631,74.21000003814697,0.7420999999999999,0.5121372938156128,0.7577985525131226
8,"ADAM,0.0005,WD=0",False,False,False,True,85.08999943733215,74.94999766349792,0.7495,0.4269869327545166,0.7965302467346191
9,"ADAM,0.0005,WD=0",False,False,False,True,87.97199726104736,76.46999955177307,0.7646999999999999,0.3416751027107239,0.7901221513748169
10,"ADAM,0.0005,WD=0",False,False,False,True,91.20200276374817,75.72000026702881,0.7572,0.2547891139984131,0.8566380143165588
11,"ADAM,0.0005,WD=0",False,False,False,True,93.22599768638611,75.99999904632568,0.76,0.19611406326293945,0.9095136523246765
12,"ADAM,0.0005,WD=0",False,False,False,True,95.41000127792358,75.31999945640564,0.7532,0.13510774075984955,1.0703120231628418
13,"ADAM,0.0005,WD=0",False,False,False,True,96.10400199890137,75.19999742507935,0.752,0.11286166310310364,1.065146565437317
14,"ADAM,0.0005,WD=0",False,False,False,True,96.87399864196777,76.33000016212463,0.7633,0.08948998898267746,1.1348602771759033
15,"ADAM,0.0005,WD=0",False,False,False,True,97.26999998092651,75.01999735832214,0.7502,0.07946677505970001,1.2668198347091675
1,"ADAM,0.0005,WD=0",False,False,False,False,43.29200088977814,54.78000044822693,0.5478,1.5846643447875977,1.2573250532150269
2,"ADAM,0.0005,WD=0",False,False,False,False,58.6359977722168,59.10000205039978,0.591,1.1558691263198853,1.1365761756896973
3,"ADAM,0.0005,WD=0",False,False,False,False,64.93399739265442,66.10999703407288,0.6611,0.9894511103630066,0.950503945350647
4,"ADAM,0.0005,WD=0",False,False,False,False,68.97600293159485,67.5100028514862,0.6751,0.8766177892684937,0.9346725344657898
5,"ADAM,0.0005,WD=0",False,False,False,False,72.10800051689148,69.47000026702881,0.6947,0.7934938669204712,0.8718011975288391
6,"ADAM,0.0005,WD=0",False,False,False,False,74.15599822998047,72.46999740600586,0.7247,0.7237169146537781,0.8003036379814148
7,"ADAM,0.0005,WD=0",False,False,False,False,76.92199945449829,71.86999917030334,0.7187,0.6537533402442932,0.8165309429168701
8,"ADAM,0.0005,WD=0",False,False,False,False,79.27600145339966,73.43999743461609,0.7344,0.5876061320304871,0.788461446762085
9,"ADAM,0.0005,WD=0",False,False,False,False,81.5500020980835,73.46000075340271,0.7346,0.5265240669250488,0.7954387068748474
10,"ADAM,0.0005,WD=0",False,False,False,False,83.9680016040802,73.91999959945679,0.7391999999999999,0.460068017244339,0.818888783454895
11,"ADAM,0.0005,WD=0",False,False,False,False,86.06399893760681,73.65000247955322,0.7365,0.4013698101043701,0.8484895825386047
12,"ADAM,0.0005,WD=0",False,False,False,False,88.10799717903137,72.69999980926514,0.7269999999999999,0.339298278093338,0.9072229862213135
13,"ADAM,0.0005,WD=0",False,False,False,False,90.41200280189514,73.86999726295471,0.7386999999999999,0.279211163520813,0.9429921507835388
14,"ADAM,0.0005,WD=0",False,False,False,False,92.16399788856506,74.02999997138977,0.7403000000000001,0.23202870786190033,1.0011558532714844
15,"ADAM,0.0005,WD=0",False,False,False,False,93.82399916648865,74.22999739646912,0.7423000000000001,0.1837470531463623,1.091689109802246
1,"ADAM,0.0005,WD=0",False,False,True,True,38.28999996185303,52.45000123977661,0.5245,1.705374002456665,1.3278474807739258
2,"ADAM,0.0005,WD=0",False,False,True,True,57.353997230529785,59.32999849319458,0.5933,1.1987565755844116,1.1386048793792725
3,"ADAM,0.0005,WD=0",False,False,True,True,63.227999210357666,64.410001039505,0.6441,1.0361722707748413,1.0135544538497925
4,"ADAM,0.0005,WD=0",False,False,True,True,67.43999719619751,67.15999841690063,0.6716,0.9261431694030762,0.9267234206199646
5,"ADAM,0.0005,WD=0",False,False,True,True,70.19400000572205,69.34999823570251,0.6935,0.8454044461250305,0.8769575357437134
6,"ADAM,0.0005,WD=0",False,False,True,True,72.86199927330017,70.98000049591064,0.7098000000000001,0.7745903730392456,0.8441761136054993
7,"ADAM,0.0005,WD=0",False,False,True,True,75.15599727630615,71.42999768257141,0.7143,0.7076069712638855,0.8240642547607422
8,"ADAM,0.0005,WD=0",False,False,True,True,77.42999792098999,71.88000082969666,0.7188000000000001,0.6461806297302246,0.8157708644866943
9,"ADAM,0.0005,WD=0",False,False,True,True,79.31399941444397,71.05000019073486,0.7105,0.5898422598838806,0.8373245000839233
10,"ADAM,0.0005,WD=0",False,False,True,True,81.44400119781494,72.64999747276306,0.7265,0.5340871810913086,0.8292931318283081
11,"ADAM,0.0005,WD=0",False,False,True,True,83.7339997291565,71.5499997138977,0.7154999999999999,0.4706057012081146,0.8651970028877258
12,"ADAM,0.0005,WD=0",False,False,True,True,85.73600053787231,72.46000170707703,0.7246,0.41344454884529114,0.8697500824928284
13,"ADAM,0.0005,WD=0",False,False,True,True,87.87800073623657,72.93999791145325,0.7294,0.3559424877166748,0.8952217698097229
14,"ADAM,0.0005,WD=0",False,False,True,True,89.67400193214417,72.10000157356262,0.721,0.30043187737464905,0.9585581421852112
15,"ADAM,0.0005,WD=0",False,False,True,True,91.38399958610535,72.93999791145325,0.7294,0.2528834939002991,1.0075883865356445
1,"ADAM,0.0005,WD=0",False,False,True,False,39.465999603271484,52.03999876976013,0.5204,1.6724339723587036,1.3305058479309082
2,"ADAM,0.0005,WD=0",False,False,True,False,55.83199858665466,59.289997816085815,0.5929,1.2342389822006226,1.1297447681427002
3,"ADAM,0.0005,WD=0",False,False,True,False,61.85799837112427,63.510000705718994,0.6351,1.069067358970642,1.0341236591339111
4,"ADAM,0.0005,WD=0",False,False,True,False,65.83999991416931,64.88000154495239,0.6488,0.9667010307312012,0.9978665709495544
5,"ADAM,0.0005,WD=0",False,False,True,False,68.90400052070618,68.15999746322632,0.6816,0.8843972682952881,0.907665491104126
6,"ADAM,0.0005,WD=0",False,False,True,False,71.78800106048584,70.06999850273132,0.7007,0.8032392859458923,0.8596758842468262
7,"ADAM,0.0005,WD=0",False,False,True,False,74.11199808120728,70.38000226020813,0.7038,0.7359853386878967,0.8484315276145935
8,"ADAM,0.0005,WD=0",False,False,True,False,76.419997215271,71.0099995136261,0.7101,0.6709594130516052,0.8394274711608887
9,"ADAM,0.0005,WD=0",False,False,True,False,78.60199809074402,72.18000292778015,0.7218,0.6097493171691895,0.8295390605926514
10,"ADAM,0.0005,WD=0",False,False,True,False,80.38600087165833,71.34000062942505,0.7134,0.5588619709014893,0.8730994462966919
11,"ADAM,0.0005,WD=0",False,False,True,False,82.54200220108032,72.57000207901001,0.7257,0.500114381313324,0.8644251227378845
12,"ADAM,0.0005,WD=0",False,False,True,False,84.77799892425537,72.39999771118164,0.724,0.4373721182346344,0.8990596532821655
13,"ADAM,0.0005,WD=0",False,False,True,False,86.80599927902222,72.60000109672546,0.726,0.38119813799858093,0.8951488733291626
14,"ADAM,0.0005,WD=0",False,False,True,False,88.81400227546692,72.71999716758728,0.7272,0.3229270279407501,0.9651873707771301
15,"ADAM,0.0005,WD=0",False,False,True,False,90.61999917030334,72.3800003528595,0.7237999999999999,0.2744748294353485,1.0363318920135498
1,"ADAM,0.0005,WD=0",False,True,False,True,26.81800127029419,34.04000103473663,0.3404,2.0073602199554443,1.8426499366760254
2,"ADAM,0.0005,WD=0",False,True,False,True,35.947999358177185,43.07999908924103,0.43080000000000007,1.7511308193206787,1.5666379928588867
3,"ADAM,0.0005,WD=0",False,True,False,True,39.22800123691559,46.11000120639801,0.4611,1.6702229976654053,1.489800214767456
4,"ADAM,0.0005,WD=0",False,True,False,True,41.80800020694733,49.23999905586243,0.4924,1.6106301546096802,1.3856136798858643
5,"ADAM,0.0005,WD=0",False,True,False,True,43.80199909210205,48.85999858379364,0.4886,1.5463522672653198,1.434959053993225
6,"ADAM,0.0005,WD=0",False,True,False,True,45.677998661994934,51.190000772476196,0.5119,1.50299870967865,1.3503220081329346
7,"ADAM,0.0005,WD=0",False,True,False,True,47.60600030422211,50.700002908706665,0.507,1.460442304611206,1.3525588512420654
8,"ADAM,0.0005,WD=0",False,True,False,True,48.607999086380005,55.250000953674316,0.5525,1.4301999807357788,1.2420415878295898
9,"ADAM,0.0005,WD=0",False,True,False,True,49.164000153541565,57.16000199317932,0.5716,1.4103078842163086,1.203161597251892
10,"ADAM,0.0005,WD=0",False,True,False,True,50.02800226211548,55.980002880096436,0.5598,1.3827369213104248,1.2425048351287842
11,"ADAM,0.0005,WD=0",False,True,False,True,50.87199807167053,57.419997453689575,0.5742,1.3647119998931885,1.1964775323867798
12,"ADAM,0.0005,WD=0",False,True,False,True,51.85199975967407,58.28999876976013,0.5829,1.3457674980163574,1.1773375272750854
13,"ADAM,0.0005,WD=0",False,True,False,True,52.13000178337097,56.459999084472656,0.5646,1.3302011489868164,1.2179962396621704
14,"ADAM,0.0005,WD=0",False,True,False,True,52.56199836730957,56.23999834060669,0.5624,1.322097897529602,1.2342514991760254
15,"ADAM,0.0005,WD=0",False,True,False,True,53.48600149154663,59.78999733924866,0.5979,1.3025703430175781,1.1418882608413696
1,"ADAM,0.0005,WD=0",False,True,False,False,27.50999927520752,39.739999175071716,0.3974,1.9764519929885864,1.6555655002593994
2,"ADAM,0.0005,WD=0",False,True,False,False,37.92800009250641,44.609999656677246,0.4461,1.7021673917770386,1.5362939834594727
3,"ADAM,0.0005,WD=0",False,True,False,False,41.60799980163574,49.320000410079956,0.4932,1.6144402027130127,1.4053492546081543
4,"ADAM,0.0005,WD=0",False,True,False,False,44.04799938201904,50.609999895095825,0.5061,1.555322527885437,1.3408199548721313
5,"ADAM,0.0005,WD=0",False,True,False,False,45.618000626564026,51.419997215270996,0.5142,1.5070902109146118,1.350072979927063
6,"ADAM,0.0005,WD=0",False,True,False,False,47.00599908828735,52.12000012397766,0.5212,1.4677287340164185,1.3133854866027832
7,"ADAM,0.0005,WD=0",False,True,False,False,48.25200140476227,53.83999943733215,0.5384,1.4368196725845337,1.2932394742965698
8,"ADAM,0.0005,WD=0",False,True,False,False,49.584001302719116,56.67999982833862,0.5668,1.401161551475525,1.2167086601257324
9,"ADAM,0.0005,WD=0",False,True,False,False,50.66999793052673,54.919999837875366,0.5492,1.3742409944534302,1.2531979084014893
10,"ADAM,0.0005,WD=0",False,True,False,False,51.311999559402466,55.75000047683716,0.5575,1.3571609258651733,1.2242125272750854
11,"ADAM,0.0005,WD=0",False,True,False,False,51.937997341156006,57.56999850273132,0.5757,1.3362774848937988,1.1738450527191162
12,"ADAM,0.0005,WD=0",False,True,False,False,52.81599760055542,55.80000281333923,0.558,1.3180228471755981,1.227376103401184
13,"ADAM,0.0005,WD=0",False,True,False,False,53.303998708724976,57.840001583099365,0.5784,1.3012185096740723,1.1798253059387207
14,"ADAM,0.0005,WD=0",False,True,False,False,53.75400185585022,56.00000023841858,0.56,1.2957180738449097,1.228702187538147
15,"ADAM,0.0005,WD=0",False,True,False,False,54.3720006942749,59.07999873161316,0.5908,1.2766720056533813,1.1494241952896118
1,"ADAM,0.0005,WD=0",False,True,True,True,28.881999850273132,44.08999979496002,0.44089999999999996,1.9497779607772827,1.5623301267623901
2,"ADAM,0.0005,WD=0",False,True,True,True,37.58000135421753,43.25000047683716,0.4325,1.7147201299667358,1.5681006908416748
3,"ADAM,0.0005,WD=0",False,True,True,True,40.4119998216629,48.41000139713287,0.4841,1.6412240266799927,1.4323489665985107
4,"ADAM,0.0005,WD=0",False,True,True,True,43.23199987411499,49.54000115394592,0.4954,1.575172781944275,1.390709400177002
5,"ADAM,0.0005,WD=0",False,True,True,True,45.45400142669678,51.5999972820282,0.516,1.5206538438796997,1.3354219198226929
6,"ADAM,0.0005,WD=0",False,True,True,True,46.52999937534332,49.52000081539154,0.4952,1.481593370437622,1.4358546733856201
7,"ADAM,0.0005,WD=0",False,True,True,True,47.953999042510986,54.32000160217285,0.5432,1.4439594745635986,1.2632746696472168
8,"ADAM,0.0005,WD=0",False,True,True,True,49.1459995508194,52.03999876976013,0.5204,1.4095325469970703,1.3561195135116577
9,"ADAM,0.0005,WD=0",False,True,True,True,50.12400150299072,53.88000011444092,0.5388,1.3872202634811401,1.2922645807266235
10,"ADAM,0.0005,WD=0",False,True,True,True,50.498002767562866,56.620001792907715,0.5662,1.3711860179901123,1.1999735832214355
11,"ADAM,0.0005,WD=0",False,True,True,True,51.73199772834778,55.400002002716064,0.554,1.3445955514907837,1.2284038066864014
12,"ADAM,0.0005,WD=0",False,True,True,True,52.56800055503845,59.24000144004822,0.5924,1.327584981918335,1.141617774963379
13,"ADAM,0.0005,WD=0",False,True,True,True,53.03000211715698,57.23000168800354,0.5723,1.317901372909546,1.187693476676941
14,"ADAM,0.0005,WD=0",False,True,True,True,53.27399969100952,54.57000136375427,0.5457,1.2972763776779175,1.2786983251571655
15,"ADAM,0.0005,WD=0",False,True,True,True,53.79800200462341,57.16000199317932,0.5716,1.282829761505127,1.2020756006240845
1,"ADAM,0.0005,WD=0",False,True,True,False,28.477999567985535,40.81000089645386,0.4081,1.9561666250228882,1.6276218891143799
2,"ADAM,0.0005,WD=0",False,True,True,False,38.45599889755249,44.38000023365021,0.4438,1.6964483261108398,1.520227313041687
3,"ADAM,0.0005,WD=0",False,True,True,False,41.88399910926819,49.459999799728394,0.4946,1.6023095846176147,1.4127247333526611
4,"ADAM,0.0005,WD=0",False,True,True,False,44.07599866390228,45.64000070095062,0.4564,1.5478066205978394,1.524850606918335
5,"ADAM,0.0005,WD=0",False,True,True,False,45.71000039577484,52.469998598098755,0.5247,1.5063540935516357,1.3047447204589844
6,"ADAM,0.0005,WD=0",False,True,True,False,47.25799858570099,51.85999870300293,0.5186,1.4691197872161865,1.3278194665908813
7,"ADAM,0.0005,WD=0",False,True,True,False,48.221999406814575,54.830002784729004,0.5483,1.4429998397827148,1.2484805583953857
8,"ADAM,0.0005,WD=0",False,True,True,False,49.017998576164246,53.2800018787384,0.5328,1.4208106994628906,1.2960160970687866
9,"ADAM,0.0005,WD=0",False,True,True,False,50.106000900268555,56.9100022315979,0.5691,1.3889285326004028,1.2025551795959473
10,"ADAM,0.0005,WD=0",False,True,True,False,50.999999046325684,55.000001192092896,0.55,1.37102472782135,1.24636971950531
11,"ADAM,0.0005,WD=0",False,True,True,False,51.56000256538391,56.23999834060669,0.5624,1.353359341621399,1.2264950275421143
12,"ADAM,0.0005,WD=0",False,True,True,False,51.85199975967407,56.58000111579895,0.5658,1.3355648517608643,1.1966185569763184
13,"ADAM,0.0005,WD=0",False,True,True,False,53.18400263786316,57.020002603530884,0.5702,1.3093668222427368,1.2059619426727295
14,"ADAM,0.0005,WD=0",False,True,True,False,53.29200029373169,57.63000249862671,0.5763,1.3024488687515259,1.1791003942489624
15,"ADAM,0.0005,WD=0",False,True,True,False,54.079997539520264,56.72000050544739,0.5672,1.2819408178329468,1.2244949340820312
1,"ADAM,0.0005,WD=0",True,False,False,True,41.33000075817108,53.710001707077026,0.5371,1.6316372156143188,1.3011596202850342
2,"ADAM,0.0005,WD=0",True,False,False,True,58.23799967765808,60.44999957084656,0.6045,1.1743754148483276,1.107729196548462
3,"ADAM,0.0005,WD=0",True,False,False,True,63.962000608444214,63.88000249862671,0.6388,1.0216789245605469,1.0294294357299805
4,"ADAM,0.0005,WD=0",True,False,False,True,67.16799736022949,67.44999885559082,0.6745,0.9310954213142395,0.9268708229064941
5,"ADAM,0.0005,WD=0",True,False,False,True,70.41199803352356,69.02999877929688,0.6903,0.8430616855621338,0.8833597302436829
6,"ADAM,0.0005,WD=0",True,False,False,True,72.58999943733215,70.27000188827515,0.7027,0.7773357629776001,0.8633559346199036
7,"ADAM,0.0005,WD=0",True,False,False,True,75.26800036430359,71.31999731063843,0.7132,0.7069253325462341,0.8283198475837708
8,"ADAM,0.0005,WD=0",True,False,False,True,77.31000185012817,71.39000296592712,0.7139,0.6481066346168518,0.8369219303131104
9,"ADAM,0.0005,WD=0",True,False,False,True,79.53600287437439,71.07999920845032,0.7108,0.5854179859161377,0.8989369869232178
10,"ADAM,0.0005,WD=0",True,False,False,True,81.79399967193604,72.17000126838684,0.7217000000000001,0.5206338763237,0.843901515007019
11,"ADAM,0.0005,WD=0",True,False,False,True,84.08799767494202,73.17000031471252,0.7317,0.46004119515419006,0.8534712791442871
12,"ADAM,0.0005,WD=0",True,False,False,True,86.17799878120422,72.50999808311462,0.7250999999999999,0.40028876066207886,0.9033039212226868
13,"ADAM,0.0005,WD=0",True,False,False,True,88.27000260353088,73.39000105857849,0.7338999999999999,0.34079116582870483,0.9122873544692993
14,"ADAM,0.0005,WD=0",True,False,False,True,90.21999835968018,73.25999736785889,0.7326,0.2856631875038147,0.9626995921134949
15,"ADAM,0.0005,WD=0",True,False,False,True,91.99000000953674,71.89000248908997,0.7189000000000001,0.23844175040721893,1.0966801643371582
1,"ADAM,0.0005,WD=0",True,False,False,False,45.76599895954132,58.170002698898315,0.5817,1.5022975206375122,1.146908164024353
2,"ADAM,0.0005,WD=0",True,False,False,False,63.134002685546875,65.85000157356262,0.6585,1.0399258136749268,0.9657312035560608
3,"ADAM,0.0005,WD=0",True,False,False,False,68.94400119781494,69.51000094413757,0.6951,0.8836699724197388,0.880482017993927
4,"ADAM,0.0005,WD=0",True,False,False,False,72.85799980163574,69.01999711990356,0.6902,0.7735769748687744,0.9006462693214417
5,"ADAM,0.0005,WD=0",True,False,False,False,75.87000131607056,71.32999897003174,0.7133,0.6875209808349609,0.8529109954833984
6,"ADAM,0.0005,WD=0",True,False,False,False,78.66600155830383,73.00999760627747,0.7301,0.6098052859306335,0.8066811561584473
7,"ADAM,0.0005,WD=0",True,False,False,False,81.71600103378296,73.29999804496765,0.733,0.5245218873023987,0.7941482067108154
8,"ADAM,0.0005,WD=0",True,False,False,False,84.82000231742859,74.57000017166138,0.7457,0.44197970628738403,0.7928009629249573
9,"ADAM,0.0005,WD=0",True,False,False,False,87.40400075912476,73.79000186920166,0.7379000000000001,0.3614766299724579,0.8841937184333801
10,"ADAM,0.0005,WD=0",True,False,False,False,89.99199867248535,74.58000183105469,0.7458,0.2904909551143646,0.9110012650489807
11,"ADAM,0.0005,WD=0",True,False,False,False,92.62400269508362,74.33000206947327,0.7433,0.2188902050256729,1.0042498111724854
12,"ADAM,0.0005,WD=0",True,False,False,False,94.40600275993347,73.989999294281,0.7399,0.16732583940029144,1.1282031536102295
13,"ADAM,0.0005,WD=0",True,False,False,False,96.0860013961792,74.00000095367432,0.74,0.12050586938858032,1.1918100118637085
14,"ADAM,0.0005,WD=0",True,False,False,False,96.71000242233276,73.86999726295471,0.7386999999999999,0.0996457040309906,1.3221756219863892
15,"ADAM,0.0005,WD=0",True,False,False,False,97.4399983882904,74.39000010490417,0.7439,0.0766177773475647,1.4628597497940063
1,"ADAM,0.0005,WD=0",True,False,True,True,44.48400139808655,54.919999837875366,0.5492,1.5679304599761963,1.2589123249053955
2,"ADAM,0.0005,WD=0",True,False,True,True,59.262001514434814,62.209999561309814,0.6221,1.1442949771881104,1.070966124534607
3,"ADAM,0.0005,WD=0",True,False,True,True,64.74999785423279,65.49000144004822,0.6549,0.9979901909828186,0.9814077019691467
4,"ADAM,0.0005,WD=0",True,False,True,True,68.0620014667511,67.65000224113464,0.6765,0.9071571230888367,0.9238174557685852
5,"ADAM,0.0005,WD=0",True,False,True,True,71.05200290679932,68.77999901771545,0.6878,0.8265852332115173,0.8960609436035156
6,"ADAM,0.0005,WD=0",True,False,True,True,73.47400188446045,69.70000267028809,0.697,0.7553156018257141,0.8784565925598145
7,"ADAM,0.0005,WD=0",True,False,True,True,75.70800185203552,71.99000120162964,0.7199,0.6991078853607178,0.8117833137512207
8,"ADAM,0.0005,WD=0",True,False,True,True,77.9259979724884,72.0300018787384,0.7203,0.629376232624054,0.8062063455581665
9,"ADAM,0.0005,WD=0",True,False,True,True,79.89400029182434,70.88000178337097,0.7088,0.570565938949585,0.8695803880691528
10,"ADAM,0.0005,WD=0",True,False,True,True,82.48199820518494,73.29000234603882,0.7329,0.5053689479827881,0.8064559102058411
11,"ADAM,0.0005,WD=0",True,False,True,True,84.36999917030334,73.51999878883362,0.7352,0.4478567838668823,0.8217198252677917
12,"ADAM,0.0005,WD=0",True,False,True,True,86.61999702453613,73.2699990272522,0.7327,0.3859458863735199,0.8728792071342468
13,"ADAM,0.0005,WD=0",True,False,True,True,88.68399858474731,73.25999736785889,0.7326,0.330979585647583,0.9358912706375122
14,"ADAM,0.0005,WD=0",True,False,True,True,90.92400074005127,72.42000102996826,0.7242,0.2681504487991333,1.0070213079452515
15,"ADAM,0.0005,WD=0",True,False,True,True,92.61999726295471,72.72999882698059,0.7273,0.21824966371059418,1.0889029502868652
1,"ADAM,0.0005,WD=0",True,False,True,False,45.14400064945221,58.490002155303955,0.5849,1.519474744796753,1.1831579208374023
2,"ADAM,0.0005,WD=0",True,False,True,False,61.2559974193573,63.440001010894775,0.6344,1.089819312095642,1.035386085510254
3,"ADAM,0.0005,WD=0",True,False,True,False,66.39800071716309,66.74000024795532,0.6674,0.9460718035697937,0.9487111568450928
4,"ADAM,0.0005,WD=0",True,False,True,False,70.36799788475037,69.0999984741211,0.691,0.838513195514679,0.9082096815109253
5,"ADAM,0.0005,WD=0",True,False,True,False,73.47000241279602,69.0500020980835,0.6905,0.7473012208938599,0.8887434601783752
6,"ADAM,0.0005,WD=0",True,False,True,False,76.61799788475037,72.4399983882904,0.7244000000000002,0.6689904928207397,0.8245012760162354
7,"ADAM,0.0005,WD=0",True,False,True,False,79.28199768066406,73.28000068664551,0.7328,0.59096759557724,0.799703061580658
8,"ADAM,0.0005,WD=0",True,False,True,False,82.17800259590149,73.50000143051147,0.735,0.5138255953788757,0.8025776743888855
9,"ADAM,0.0005,WD=0",True,False,True,False,84.61599946022034,73.68000149726868,0.7368000000000001,0.44137248396873474,0.8475657105445862
10,"ADAM,0.0005,WD=0",True,False,True,False,87.2380018234253,74.02999997138977,0.7403000000000001,0.3669966459274292,0.8577454090118408
